Vehicle ID,motor_cycle,truck_small,truck_large,bus,taxi,bicycle,scooter,pedestrian,inanimate,train,tram,vehicle_other,Driver_id
A-749020,0,0,0,0,0,0,0,1,4,0,0,0,887713
A-749021,0,0,0,0,0,0,0,1,1,0,0,0,995703
A-749022,0,0,1,0,0,0,0,0,3,0,0,1,1006097
A-749023,0,0,0,0,0,0,0,0,1,1,0,0,1004332
A-749024,0,0,0,0,0,0,0,1,3,0,0,1,1005015
A-749025,0,0,0,0,0,0,0,1,1,0,0,0,1006070
A-749026,0,0,0,0,0,0,0,0,3,0,0,1,1006067
A-749027,0,0,0,0,0,1,0,0,0,0,0,1,1006283
A-749028,0,0,0,0,0,0,0,0,4,0,0,0,1004936
A-749029,0,0,1,0,0,0,0,0,0,0,0,0,1006073
A-749030,0,0,0,0,0,0,0,1,1,0,0,0,998521
A-749031,0,0,0,0,0,0,0,1,0,0,0,1,1006259
A-749032,0,0,0,0,0,0,0,0,6,0,0,0,1006032
A-749033,1,0,0,0,0,0,0,0,0,0,0,0,1006236
A-749034,0,0,1,0,0,0,0,0,3,0,0,0,1005967
A-749035,0,0,1,0,0,0,0,0,4,0,0,0,1005050
A-749036,0,0,0,0,0,0,0,0,0,0,0,0,1005988
A-749037,0,0,0,1,0,0,0,0,1,0,0,0,1005977
A-749038,0,0,0,1,0,0,0,0,0,0,0,0,1004502
A-749039,0,0,2,0,0,0,0,0,0,0,0,0,1002214
A-749040,0,0,1,0,0,0,0,0,1,0,0,0,1005932
A-749041,0,0,1,0,1,0,0,0,2,0,0,0,1003910
A-749042,0,0,0,0,1,0,0,0,0,0,0,1,944529
A-749043,0,0,0,0,0,0,0,0,1,0,0,0,1000816
A-749044,0,0,1,0,1,0,0,0,0,0,0,0,1004713
A-749045,0,0,1,1,0,0,0,0,0,0,0,0,991475
A-749046,0,0,1,0,0,0,0,0,2,0,0,0,999662
A-749047,0,0,0,0,2,0,0,0,0,0,0,0,1005910
A-749048,0,0,0,0,0,0,0,0,4,0,0,0,1005896
A-749049,0,0,0,0,0,0,0,0,2,0,0,1,990546
A-749050,0,0,0,1,0,0,0,0,2,0,0,0,973082
A-749051,0,0,0,0,0,0,0,1,0,0,0,1,1005153
A-749052,0,0,0,2,0,0,0,0,1,0,0,1,1002366
A-749053,0,0,1,0,0,0,0,0,0,0,0,3,1005808
A-749054,0,0,0,0,0,0,0,0,2,0,0,0,1005865
A-749055,0,0,2,1,0,0,0,0,1,0,0,0,1005669
A-749056,0,0,0,1,0,0,0,0,1,0,0,0,994734
A-749057,0,0,0,0,0,0,0,0,2,1,0,0,1005831
A-749058,0,0,1,0,0,0,0,0,3,0,0,0,1000579
A-749059,0,0,1,0,0,0,0,0,0,0,0,0,1005837
A-749060,0,0,0,0,0,0,0,0,3,0,0,0,1000124
A-749061,0,0,0,0,0,0,0,0,2,0,0,0,809739
A-749062,0,0,0,0,0,0,0,0,5,0,0,0,1000138
A-749063,0,0,0,0,0,0,0,0,0,0,0,0,1005627
A-749064,0,0,1,0,0,0,0,0,1,0,0,0,1004088
A-749065,0,0,0,0,0,1,0,0,2,0,0,0,998222
A-749066,0,0,0,0,0,0,0,0,3,0,0,0,1002729
A-749067,0,0,1,0,0,0,1,0,0,0,0,0,1004353
A-749068,0,0,3,0,0,0,0,0,0,0,0,1,1005792
A-749069,0,0,0,1,0,0,0,0,0,0,0,0,1004157
A-749070,0,0,0,0,0,0,0,0,0,0,0,0,1005145
A-749071,0,0,2,0,0,0,0,1,0,0,0,1,1005067
A-749072,0,0,0,0,0,0,0,1,1,0,0,1,1005763
A-749073,0,0,1,0,0,0,0,0,0,0,0,0,1005771
A-749074,0,0,0,0,0,0,0,0,0,0,0,0,1005770
A-749075,0,0,0,0,1,0,0,1,0,0,0,0,1005579
A-749076,0,0,0,0,0,0,0,0,0,0,0,1,1005170
A-749077,0,0,0,0,0,0,0,0,2,0,0,2,1005168
A-749078,0,0,1,0,0,0,0,0,4,0,0,0,1005161
A-749079,0,0,1,0,0,0,0,0,0,0,0,0,1005156
A-749080,0,0,0,0,0,0,0,1,2,0,0,0,1005129
A-749081,0,0,0,1,0,0,0,1,0,0,0,0,1004939
A-749082,1,0,1,0,0,0,0,0,0,0,0,0,997339
A-749083,0,0,0,0,1,0,0,0,0,0,0,0,1004908
A-749084,0,0,1,0,0,0,0,0,1,0,0,0,1004899
A-749085,0,0,0,0,0,0,0,0,0,0,0,0,978833
A-749086,0,0,0,0,2,0,0,0,0,0,0,0,1003349
A-749087,0,0,0,0,1,0,0,0,5,0,0,0,1005073
A-749088,1,0,0,0,0,0,0,0,1,0,0,0,1002033
A-749089,0,0,1,0,0,0,0,1,2,0,0,0,1004826
A-749090,0,0,0,0,0,0,0,0,3,0,0,0,1003398
A-749091,0,0,0,1,0,0,0,0,3,0,0,0,1005052
A-749092,2,0,1,0,0,0,0,0,1,0,0,0,1004851
A-749093,1,0,0,0,0,0,0,0,0,0,0,1,1004844
A-749094,0,0,0,0,0,0,0,0,6,0,0,0,1004771
A-749095,0,0,0,0,0,0,0,0,1,0,0,1,1003613
A-749096,0,0,1,0,0,0,0,0,2,0,0,0,1004685
A-749097,0,0,0,0,0,0,0,0,3,0,0,0,1003976
A-749098,0,0,0,0,1,0,0,0,3,0,0,0,999267
A-749099,2,0,0,0,0,0,0,0,3,0,0,0,1004804
A-749100,0,0,0,0,1,0,0,0,1,0,0,1,1004991
A-749101,0,0,0,0,0,0,0,0,4,0,0,1,1004358
A-749102,1,0,0,0,0,0,0,0,2,0,0,0,998418
A-749103,3,0,0,0,0,0,0,0,0,0,0,0,1000142
A-749104,0,0,1,0,0,0,0,0,1,0,0,1,910281
A-749105,0,0,0,0,0,0,0,0,7,0,0,0,1004741
A-749106,0,0,1,0,0,1,0,0,1,0,0,0,1004545
A-749107,0,0,0,0,0,1,0,0,1,0,0,0,1004670
A-749108,0,0,0,0,0,0,0,0,7,0,0,0,1004484
A-749109,0,0,1,0,1,0,0,0,1,0,0,0,895589
A-749110,0,0,0,0,0,1,0,0,3,0,0,0,1004462
A-749111,0,0,1,1,0,1,0,0,1,0,0,0,1004453
A-749112,0,0,0,0,0,0,0,0,5,0,0,0,1004455
A-749113,0,0,0,0,0,0,0,1,3,0,0,0,1003345
A-749114,0,0,1,0,0,0,0,0,0,0,0,1,994833
A-749115,5,0,0,0,0,0,0,0,2,0,0,0,1004608
A-749116,0,0,0,0,0,0,0,1,1,0,0,1,981387
A-749117,0,0,0,0,0,0,0,0,2,0,0,1,880757
A-749118,0,0,0,0,0,0,0,0,0,0,0,1,1004403
A-749119,0,0,0,1,0,0,0,0,0,0,0,0,994821
A-749120,1,0,0,1,0,0,0,0,1,0,0,0,970906
A-749121,0,0,2,0,0,0,0,0,1,0,0,0,1004142
A-749122,0,0,0,0,1,0,0,0,0,1,0,0,1004390
A-749123,0,0,1,0,0,0,0,0,4,0,0,0,1004381
A-749124,0,0,0,0,1,0,0,0,2,0,0,1,994164
A-749125,0,0,0,0,1,0,0,0,2,0,0,0,1004123
A-749126,0,0,2,0,0,0,0,1,0,0,0,0,1004336
A-749127,0,0,2,0,0,0,0,0,2,0,0,0,1004324
A-749128,0,0,1,0,0,0,0,0,0,0,0,0,1004151
A-749129,0,0,1,0,1,0,0,0,0,0,0,0,1004145
A-749130,0,0,0,0,0,0,0,0,1,0,0,0,1004149
A-749131,0,0,0,0,0,0,0,0,2,0,0,0,1004136
A-749132,0,0,0,0,0,0,0,0,1,0,0,3,1004005
A-749133,0,0,0,0,0,0,1,1,0,0,0,1,1004138
A-749134,0,0,0,2,0,0,0,0,1,0,0,0,1004071
A-749135,0,0,0,0,0,0,0,0,1,0,0,0,1004134
A-749136,0,0,0,1,1,0,0,0,2,0,0,0,1004114
A-749137,0,0,0,0,1,0,0,0,2,0,0,1,1004112
A-749138,1,0,0,0,0,0,0,0,1,0,0,1,1004099
A-749139,0,0,1,0,0,0,0,0,1,0,0,0,953085
A-749140,0,0,0,0,0,0,0,0,0,0,0,0,1004274
A-749141,0,0,0,1,1,0,0,0,0,0,0,0,1002063
A-749142,0,0,0,0,0,0,0,0,5,0,0,0,1004215
A-749143,0,0,0,0,0,0,0,0,0,0,0,0,1004079
A-749144,0,0,0,0,0,1,0,0,1,0,0,0,890697
A-749145,0,0,1,1,0,0,0,0,3,0,0,0,1004240
A-749146,0,0,0,1,0,0,0,0,0,0,0,1,1004050
A-749147,0,0,1,0,1,0,0,0,0,0,0,0,1004229
A-749148,0,0,0,0,0,0,1,0,2,0,0,0,1004227
A-749149,0,0,1,0,0,0,0,0,3,0,0,0,1004057
A-749150,0,0,1,0,1,0,0,0,1,0,0,3,1003485
A-749151,0,0,0,0,0,0,0,0,1,1,0,0,1004175
A-749152,0,0,1,0,0,0,0,1,1,0,0,0,1004044
A-749153,0,0,1,0,0,0,0,0,1,0,0,0,928485
A-749154,0,0,1,0,0,0,0,0,1,0,0,1,1004019
A-749155,0,0,0,0,1,0,0,0,3,0,0,0,1004016
A-749156,0,0,0,0,0,0,0,0,2,0,0,0,1004013
A-749157,0,0,0,0,0,0,0,0,1,0,0,2,1004167
A-749158,0,0,1,0,0,0,0,0,0,0,0,0,1004168
A-749159,0,0,1,0,0,0,0,0,2,0,0,0,1001397
A-749160,0,0,0,0,0,0,0,0,3,0,0,1,1003994
A-749161,0,0,0,0,0,1,0,0,0,0,0,1,1003972
A-749162,0,0,1,1,0,0,0,0,2,0,0,0,1003925
A-749163,0,0,0,0,0,2,0,0,2,0,0,0,987614
A-749164,0,0,0,0,0,0,1,0,0,0,0,0,1003896
A-749165,0,0,0,0,1,0,0,0,0,0,0,0,1003619
A-749166,0,0,0,0,0,0,0,0,0,0,0,4,1003771
A-749167,1,0,0,0,0,1,0,0,1,0,0,0,1003716
A-749168,0,0,1,0,0,0,0,0,5,0,0,0,1003713
A-749169,0,0,1,0,0,0,0,0,6,0,0,0,1003708
A-749170,1,0,0,0,0,0,0,0,2,0,0,0,1003704
A-749171,0,0,0,0,0,2,1,0,0,0,0,0,1003699
A-749172,0,0,0,0,1,0,0,0,1,0,0,0,1003669
A-749173,0,0,5,0,0,0,0,0,0,0,0,0,1003668
A-749174,0,0,0,0,2,1,0,0,0,0,0,0,977839
A-749175,1,0,0,0,0,0,0,0,1,1,0,0,1003645
A-749176,0,0,0,0,0,0,0,0,2,1,0,0,1002746
A-749177,1,0,0,1,0,0,0,0,1,0,0,0,1003633
A-749178,0,0,0,0,0,0,0,0,2,0,0,0,1002456
A-749179,0,0,0,1,0,0,0,0,1,0,0,0,1002291
A-749180,0,0,1,0,0,0,0,0,1,0,0,2,1003567
A-749181,0,0,0,0,0,0,0,0,0,0,0,0,1001407
A-749182,1,0,0,0,0,0,0,0,0,0,0,0,1002603
A-749183,0,0,0,0,0,1,0,0,0,0,0,0,1003593
A-749184,0,0,0,0,0,0,0,0,2,0,0,1,1003594
A-749185,0,0,3,0,0,0,0,0,1,0,0,0,1003549
A-749186,0,0,0,0,0,0,0,0,3,0,0,0,1003568
A-749187,0,0,1,0,0,0,0,0,3,0,0,0,1003356
A-749188,0,0,0,1,0,0,0,0,2,0,0,0,1003525
A-749189,0,0,0,0,0,0,0,0,4,0,0,1,1003513
A-749190,0,0,0,0,0,0,0,0,3,0,0,0,1003335
A-749191,0,0,1,0,0,0,0,0,2,0,0,0,1003506
A-749192,0,0,0,0,0,0,0,0,1,0,0,0,997828
A-749193,0,0,0,0,0,0,0,0,0,1,0,1,1002809
A-749194,0,0,0,0,0,0,0,0,4,0,0,0,1003298
A-749195,0,0,1,0,0,0,0,0,3,0,0,0,1002150
A-749196,0,0,0,0,1,0,0,0,3,0,0,0,1003451
A-749197,0,0,0,0,0,0,0,0,1,0,0,1,1003267
A-749198,0,0,0,1,0,0,0,0,2,0,0,0,1003444
A-749199,0,0,0,0,0,0,0,0,1,0,0,0,1003229
A-749200,0,0,0,0,0,0,0,1,0,1,0,0,989598
A-749201,0,0,0,0,1,1,0,0,0,0,0,0,1002710
A-749202,0,0,0,0,0,0,0,0,3,0,0,1,1002635
A-749203,0,0,0,0,0,0,0,0,4,0,0,0,1002859
A-749204,0,0,0,0,0,0,0,0,0,0,0,2,1002894
A-749205,0,0,1,1,0,0,0,1,2,0,0,0,1002888
A-749206,0,0,0,1,0,0,0,1,2,0,0,1,1002790
A-749207,0,0,1,1,0,0,0,0,1,0,0,0,1003077
A-749208,0,0,0,0,0,0,0,1,2,0,0,0,1002880
A-749209,0,0,0,0,0,0,0,0,0,0,0,2,1002878
A-749210,0,0,0,0,0,0,0,0,1,0,0,2,1002862
A-749211,0,0,0,0,0,0,0,0,1,0,0,1,1001323
A-749212,0,0,0,0,0,0,0,0,6,0,0,1,999179
A-749213,0,0,0,0,0,0,0,0,0,0,0,0,1003045
A-749214,0,0,0,0,0,0,0,0,2,0,0,1,1003040
A-749215,0,0,2,0,0,0,0,0,1,0,0,0,1003047
A-749216,0,0,0,0,0,0,0,0,0,0,0,0,1003031
A-749217,0,0,1,0,1,0,0,1,1,0,0,0,998240
A-749218,0,0,0,0,1,0,0,0,2,0,0,0,1003025
A-749219,0,0,0,0,0,0,0,1,1,0,0,1,1002813
A-749220,0,0,0,0,0,0,0,1,3,0,0,0,999532
A-749221,0,0,0,0,0,1,0,0,3,0,0,0,980552
A-749222,0,0,2,0,0,0,0,0,0,0,0,0,1002778
A-749223,0,0,0,0,0,0,0,0,5,0,0,1,862488
A-749224,0,0,0,0,0,0,1,0,1,0,0,1,1002722
A-749225,0,0,0,0,0,0,0,0,1,0,0,1,1002556
A-749226,0,0,0,1,0,0,0,0,2,0,0,0,1002681
A-749227,0,0,2,0,0,0,0,0,1,0,0,0,998475
A-749228,0,0,2,0,0,0,0,0,4,0,0,0,1002534
A-749229,0,0,1,0,0,0,0,0,2,0,0,0,1002680
A-749230,0,0,1,1,0,0,0,0,0,0,0,0,1002518
A-749231,2,0,0,0,0,0,0,0,1,0,0,0,1002584
A-749232,0,0,0,0,1,0,0,0,2,0,0,1,1002502
A-749233,0,0,2,0,0,0,0,1,1,0,0,1,1002509
A-749234,2,0,0,0,0,0,0,0,0,0,0,0,1002610
A-749235,1,0,0,0,0,0,0,0,2,0,0,0,1001953
A-749236,0,0,0,0,0,0,0,0,3,0,0,0,1002436
A-749237,0,0,0,0,0,0,1,0,0,0,0,0,1001258
A-749238,0,0,0,0,0,2,0,0,1,0,0,0,1002589
A-749239,0,0,0,1,0,0,1,0,1,0,0,0,1001871
A-749240,0,0,0,0,0,0,0,0,3,0,0,0,968953
A-749241,0,0,0,0,0,0,0,1,1,0,0,0,841379
A-749242,0,0,1,0,0,0,0,0,3,0,0,0,1002575
A-749243,3,0,0,0,0,0,0,0,3,0,0,0,1002440
A-749244,0,0,0,0,0,0,0,0,1,0,0,1,1002443
A-749245,0,0,0,0,0,0,0,0,4,0,0,1,1002428
A-749246,0,0,1,1,0,0,0,0,2,0,0,0,1002562
A-749247,0,0,1,0,0,0,0,0,4,0,0,0,1002413
A-749248,0,0,0,0,1,0,1,0,1,0,0,0,1002419
A-749249,0,0,1,0,0,0,0,0,6,0,0,0,1002404
A-749250,0,0,0,2,0,0,1,0,1,0,0,0,1002337
A-749251,0,0,0,0,0,0,0,0,1,0,0,0,1001701
A-749252,0,0,0,0,0,0,0,0,1,0,0,1,1001573
A-749253,0,0,1,0,0,0,0,0,2,0,0,0,1002383
A-749254,1,0,0,0,0,0,0,0,3,0,0,0,1002303
A-749255,1,0,0,0,0,0,0,0,1,0,0,0,993621
A-749256,4,0,0,0,0,0,0,0,3,0,0,0,1002377
A-749257,1,0,1,0,0,0,0,1,0,0,0,0,997765
A-749258,0,0,0,0,0,0,0,0,2,0,0,1,999955
A-749259,1,0,0,0,0,0,0,0,4,0,0,0,1002259
A-749260,0,0,0,0,0,0,0,0,0,0,0,0,1001709
A-749261,0,0,0,0,0,0,0,1,4,0,0,0,1002062
A-749262,0,0,0,0,2,0,0,0,3,0,0,0,1002199
A-749263,0,0,0,0,0,0,0,1,0,0,0,0,1002202
A-749264,0,0,0,1,0,0,0,0,0,0,0,0,994522
A-749265,1,0,0,0,0,0,0,0,1,0,0,1,1002189
A-749266,0,0,0,0,0,0,0,1,1,0,0,0,1002026
A-749267,0,0,0,1,0,0,0,0,0,0,0,0,1002171
A-749268,0,0,0,0,0,0,0,0,1,0,0,0,978009
A-749269,0,0,0,0,0,0,0,0,0,1,0,1,1002165
A-749270,1,0,1,0,0,0,0,0,0,0,0,1,1001994
A-749271,0,0,0,0,0,0,0,1,0,0,0,0,994808
A-749272,0,0,1,0,0,0,0,0,0,0,0,2,1001414
A-749273,0,0,0,0,0,2,0,1,1,0,0,0,1001944
A-749274,1,0,0,0,0,1,0,0,0,0,0,1,1001581
A-749275,0,0,0,1,0,0,0,0,4,0,0,0,1001920
A-749276,0,0,0,0,0,0,0,1,1,0,0,1,1001752
A-749277,1,0,0,0,0,0,0,0,2,0,0,0,1001738
A-749278,0,0,0,1,0,0,0,0,0,0,0,0,1001743
A-749279,1,0,0,1,0,0,0,0,1,0,0,0,1001243
A-749280,0,0,0,0,0,0,1,0,2,0,0,0,1001727
A-749281,0,0,0,0,0,4,0,0,1,0,0,0,1001552
A-749282,0,0,0,0,0,0,0,0,5,0,0,0,904871
A-749283,0,0,0,0,0,0,0,1,1,0,0,0,1001689
A-749284,0,0,0,0,0,0,0,0,4,0,0,0,964950
A-749285,0,0,0,0,0,0,0,0,2,0,0,2,1001716
A-749286,0,0,2,0,0,0,0,0,0,0,0,2,1001868
A-749287,0,0,0,0,0,0,0,0,0,0,0,0,1001872
A-749288,0,0,0,1,0,0,0,0,0,0,0,1,1001792
A-749289,0,0,1,0,0,0,0,0,1,1,0,1,1001855
A-749290,0,0,0,0,0,0,0,0,0,0,0,2,1001838
A-749291,0,0,1,0,0,0,0,0,0,0,0,0,992362
A-749292,0,0,0,0,1,0,0,0,4,0,0,0,1001644
A-749293,0,0,1,1,0,0,0,0,2,0,0,0,998884
A-749294,1,0,0,0,0,1,0,0,1,0,0,0,890137
A-749295,0,0,0,0,0,0,1,0,1,0,0,1,1001640
A-749296,0,0,0,0,0,0,1,0,3,0,0,0,1001630
A-749297,0,0,1,0,0,0,0,0,4,0,0,0,998591
A-749298,0,0,1,0,0,1,0,0,1,0,0,0,1001623
A-749299,0,0,0,0,0,0,0,0,2,0,0,0,1001484
A-749300,0,0,0,0,0,0,0,0,1,0,0,0,947469
A-749301,0,0,0,0,0,0,1,1,0,0,0,0,999176
A-749302,0,0,1,1,0,0,0,0,1,0,0,2,1001343
A-749303,0,0,0,0,0,0,0,1,2,0,0,0,1001539
A-749304,0,0,0,1,0,0,0,0,0,0,0,0,1001480
A-749305,0,0,0,0,0,0,0,0,3,0,0,0,1001335
A-749306,0,0,0,1,0,0,0,1,2,0,0,1,1001320
A-749307,0,0,0,0,0,0,0,1,2,0,0,1,918617
A-749308,0,0,0,0,0,0,0,1,1,0,0,0,1001516
A-749309,5,0,1,0,0,0,0,0,3,0,0,0,1001151
A-749310,0,0,0,0,0,0,0,1,0,0,0,2,1001277
A-749311,0,0,0,0,0,0,0,0,3,0,0,0,999338
A-749312,0,0,2,0,0,0,0,1,2,0,0,0,1001157
A-749313,2,0,0,0,0,0,0,0,0,0,0,1,1001251
A-749314,0,0,0,0,0,1,0,0,1,0,0,0,1000989
A-749315,0,0,0,0,1,0,0,0,2,0,0,0,988119
A-749316,1,0,0,0,1,0,0,0,3,0,0,0,1001241
A-749317,2,0,0,0,0,0,0,0,1,0,0,1,1001416
A-749318,0,0,0,0,0,0,1,1,1,0,0,0,994018
A-749319,0,0,0,1,0,0,0,0,4,0,0,0,1000956
A-749320,1,0,0,0,0,0,0,0,3,0,0,0,1001200
A-749321,0,0,0,0,1,0,0,0,0,0,0,1,1000384
A-749322,0,0,0,1,0,0,0,0,0,0,0,2,999834
A-749323,0,0,0,0,0,0,0,0,1,0,0,0,1001175
A-749324,0,0,3,0,0,0,0,0,1,0,0,0,1001382
A-749325,1,0,0,0,0,0,1,0,2,0,0,0,1001185
A-749326,0,0,0,0,1,0,0,0,0,0,0,2,998983
A-749327,0,0,0,1,0,0,0,0,0,0,0,0,1001372
A-749328,0,0,1,0,0,0,0,0,6,0,0,0,1001365
A-749329,2,0,0,0,0,0,0,0,2,0,0,0,1001173
A-749330,0,0,0,0,0,0,0,0,2,0,0,2,1001172
A-749331,1,0,1,0,0,0,0,0,0,0,0,0,1001167
A-749332,0,0,0,0,0,0,0,0,5,0,0,0,1001134
A-749333,0,0,0,0,0,0,0,0,2,0,0,0,1000929
A-749334,0,0,0,0,0,0,0,1,0,0,0,2,1001116
A-749335,0,0,1,0,3,0,0,0,0,0,0,1,1001113
A-749336,0,0,0,0,0,0,0,1,3,0,0,0,1000918
A-749337,0,0,3,0,0,0,0,0,0,0,0,1,1000903
A-749338,1,0,0,0,0,0,0,0,2,0,0,0,1000288
A-749339,0,0,0,0,1,0,0,0,0,0,0,0,1001090
A-749340,0,0,0,0,0,0,0,0,0,0,0,1,1001086
A-749341,0,0,1,0,0,0,0,1,0,1,0,0,1001046
A-749342,2,0,0,0,0,0,0,0,0,0,0,0,1000045
A-749343,1,0,1,0,0,0,0,0,1,0,0,0,1001032
A-749344,5,0,0,0,0,0,0,0,1,0,0,0,1000790
A-749345,0,0,0,2,0,0,0,1,0,0,0,0,1000786
A-749346,1,0,1,0,0,0,0,0,0,0,0,1,1000967
A-749347,1,0,0,0,0,0,0,1,0,0,0,1,1000513
A-749348,0,0,0,0,0,0,0,0,3,0,0,0,1000497
A-749349,0,0,0,0,0,0,0,1,2,0,0,2,1000673
A-749350,0,0,0,1,0,0,0,1,1,0,0,0,1000483
A-749351,0,0,2,0,0,0,0,0,0,0,0,1,1000480
A-749352,0,0,0,0,2,0,0,1,1,0,0,0,1000468
A-749353,0,0,0,0,1,0,0,0,0,0,0,0,996000
A-749354,0,0,0,0,0,0,0,0,0,0,0,2,1000643
A-749355,0,0,1,0,0,0,0,0,5,0,0,0,997803
A-749356,0,0,0,0,1,0,0,0,1,0,0,0,1000396
A-749357,0,0,0,0,1,0,0,0,0,0,0,0,1000594
A-749358,0,0,0,0,0,0,0,0,2,0,0,1,1000571
A-749359,0,0,1,1,0,0,0,0,1,0,0,0,1000309
A-749360,0,0,1,0,0,0,0,1,0,0,0,0,1000321
A-749361,0,0,0,0,0,0,0,0,4,0,0,0,996982
A-749362,0,0,0,3,0,0,0,0,2,0,0,0,971981
A-749363,1,0,1,0,0,0,0,0,0,0,0,0,989641
A-749364,0,0,2,0,0,0,0,0,2,0,0,0,1000304
A-749365,0,0,2,0,0,0,0,0,0,0,0,3,1000262
A-749366,0,0,1,1,0,0,0,1,0,0,0,0,1000285
A-749367,0,0,0,0,0,0,1,0,3,0,0,0,992580
A-749368,0,0,0,0,0,1,0,0,0,1,0,1,1000267
A-749369,1,0,0,0,0,0,0,0,0,0,0,0,990514
A-749370,0,0,0,0,0,1,0,0,1,0,0,0,1000067
A-749371,0,0,0,0,0,0,1,1,2,0,0,0,1000253
A-749372,0,0,0,0,0,0,0,0,4,0,0,0,1000242
A-749373,0,0,0,0,0,0,0,0,0,0,0,2,1000033
A-749374,0,0,1,1,0,0,0,0,0,0,0,0,1000030
A-749375,0,0,0,1,0,1,0,0,0,0,0,1,993612
A-749376,4,0,0,0,0,0,0,0,0,0,0,0,1000007
A-749377,0,0,0,1,0,0,1,0,0,0,0,1,999981
A-749378,0,0,0,0,0,0,0,0,6,0,0,0,999983
A-749379,0,0,0,0,0,0,0,0,0,0,0,1,999989
A-749380,0,0,1,0,0,0,0,0,1,0,0,0,999669
A-749381,0,0,0,0,1,0,1,0,0,0,0,1,999746
A-749382,0,0,1,0,0,0,0,0,3,0,0,0,999951
A-749383,0,0,0,0,0,0,0,0,0,0,0,5,998128
A-749384,1,0,0,0,0,0,0,0,1,0,0,0,999744
A-749385,0,0,0,0,1,0,0,0,0,0,0,0,999914
A-749386,1,0,0,0,0,0,0,0,3,0,0,0,999918
A-749387,0,0,0,0,0,0,0,0,1,0,0,0,960257
A-749388,1,0,0,0,0,0,0,0,0,0,0,1,998252
A-749389,0,0,2,1,0,0,0,0,0,0,0,0,999708
A-749390,0,0,2,0,0,0,0,0,2,0,0,0,999905
A-749391,4,0,0,0,0,0,0,0,4,0,0,0,999894
A-749392,0,0,0,0,1,0,0,1,1,0,0,0,999701
A-749393,0,0,0,1,0,0,0,0,0,0,0,1,999879
A-749394,1,0,1,0,0,0,0,0,4,0,0,0,991306
A-749395,0,0,0,0,0,0,2,1,0,0,0,0,999668
A-749396,0,0,0,2,0,0,0,1,0,0,0,0,992300
A-749397,0,0,0,0,0,0,0,1,1,0,0,2,999667
A-749398,0,0,0,0,0,0,0,1,0,0,0,3,999672
A-749399,0,0,0,0,0,0,1,1,2,0,0,0,901982
A-749400,1,0,0,0,0,0,0,0,1,0,0,0,973424
A-749401,0,0,0,1,0,0,0,1,1,0,0,0,999844
A-749402,0,0,0,0,0,0,0,1,0,0,0,0,999639
A-749403,0,0,1,0,0,0,0,0,0,1,0,1,999816
A-749404,0,0,0,0,0,3,0,0,0,0,0,3,999497
A-749405,0,0,0,0,1,2,0,1,0,0,0,0,999634
A-749406,0,0,0,0,0,0,0,0,1,0,0,0,991421
A-749407,0,0,1,0,0,0,0,0,2,1,0,1,999797
A-749408,0,0,1,0,0,0,0,0,2,1,0,0,875809
A-749409,2,0,0,1,0,0,0,0,1,0,0,0,999583
A-749410,0,0,0,0,0,1,0,0,0,0,0,1,999763
A-749411,0,0,0,0,0,1,0,0,0,0,0,0,990118
A-749412,0,0,0,0,0,1,0,0,2,0,0,0,999354
A-749413,1,0,0,0,0,0,0,0,0,0,0,0,999548
A-749414,0,0,0,0,2,0,0,1,0,0,0,1,999335
A-749415,1,0,0,0,0,0,0,1,1,0,0,0,999331
A-749416,0,0,1,1,0,0,0,0,4,0,0,0,982018
A-749417,0,0,1,0,0,0,0,0,3,0,0,1,972572
A-749418,0,0,0,0,0,0,0,1,1,0,0,0,999492
A-749419,1,0,0,0,0,0,0,0,1,0,0,1,999074
A-749420,0,0,0,0,0,0,0,1,0,0,0,2,999295
A-749421,0,0,1,0,0,0,0,0,2,0,0,3,999292
A-749422,2,0,1,0,0,0,0,0,1,0,0,0,999276
A-749423,0,0,1,0,0,0,0,0,0,0,0,0,999469
A-749424,0,0,0,0,0,0,0,0,2,0,0,1,999468
A-749425,0,0,0,2,0,0,0,0,0,0,0,0,999250
A-749426,0,0,0,0,0,1,0,0,1,0,0,0,999248
A-749427,0,0,1,0,0,0,0,0,1,0,0,0,999244
A-749428,0,0,1,0,0,0,0,0,0,0,0,3,999441
A-749429,0,0,0,1,0,0,0,0,1,0,0,0,994517
A-749430,0,0,1,0,0,0,0,0,2,0,0,0,900575
A-749431,0,0,0,0,0,0,0,0,8,0,0,0,999425
A-749432,0,0,0,0,0,0,0,1,3,0,0,1,991299
A-749433,0,0,1,0,0,0,0,1,0,0,0,1,991910
A-749434,1,0,0,0,0,0,0,0,0,0,0,0,999393
A-749435,0,0,0,0,1,0,0,0,4,0,0,0,999033
A-749436,0,0,0,0,2,0,0,0,0,0,0,1,999172
A-749437,0,0,0,1,0,0,0,0,0,0,0,0,999170
A-749438,0,0,0,0,0,0,1,0,1,0,0,1,999168
A-749439,0,0,0,0,0,0,0,1,2,0,0,0,998819
A-749440,0,0,0,0,0,0,0,0,2,0,0,1,999076
A-749441,0,0,0,0,0,0,0,1,2,0,0,0,999060
A-749442,0,0,0,0,0,0,0,1,3,0,0,0,998880
A-749443,0,0,0,0,0,0,0,0,2,0,0,1,998868
A-749444,3,0,0,0,0,0,0,0,3,0,0,0,998864
A-749445,0,0,4,0,0,0,0,0,0,0,0,0,998862
